match_id,team_a_id,team_b_id,team_a_name,team_b_name,match_date,competition_name,label,delta_avg_possession_pct,delta_avg_ppda,delta_avg_pressure_success_rate,delta_avg_xg_created_p90,delta_avg_xg_ratio,delta_avg_progressive_carry_pct,delta_avg_pass_completion_pct,delta_avg_passes_final_third_p90,delta_avg_pass_completion_under_pressure_pct,delta_avg_set_piece_shot_pct,is_home,form_points_delta,archetype_matchup_id,delta_matches_played,competition_weight
3930171,776,768,Denmark,England,2024-06-20,UEFA Euro,draw,-0.284212931231437,-0.20805860805860787,-0.42530568846358346,-0.7304347826086961,-1.0599769319492505,0.13195876288659802,-0.5880478087649392,-0.27084214980956384,-0.5880478087649392,-0.9968717413972888,1,-8.0,5,-9,0.8
3930171,768,776,England,Denmark,2024-06-20,UEFA Euro,draw,0.284212931231437,0.20805860805860787,0.42530568846358346,0.7304347826086961,1.0599769319492505,-0.13195876288659802,0.5880478087649392,0.27084214980956384,0.5880478087649392,0.9968717413972888,0,8.0,5,9,0.8
3930172,772,914,Spain,Italy,2024-06-20,UEFA Euro,win,1.3296778615490057,-1.8197802197802189,0.8888888888888895,0.9060869565217389,2.277970011534025,0.6144329896907216,0.4254980079681274,1.4661749591923094,0.4254980079681274,-0.6715328467153285,1,-3.0,1,10,0.8
3930172,914,772,Italy,Spain,2024-06-20,UEFA Euro,loss,-1.3296778615490057,1.8197802197802189,-0.8888888888888895,-0.9060869565217389,-2.277970011534025,-0.6144329896907216,-0.4254980079681274,-1.4661749591923094,-0.4254980079681274,0.6715328467153285,0,3.0,4,-10,0.8
3930173,941,771,Netherlands,France,2024-06-21,UEFA Euro,draw,0.22938085446652934,-0.260805860805862,0.17012227538543354,-0.4347826086956522,1.13840830449827,-1.2371134020618553,0.012749003984063534,-0.27640408681458206,0.012749003984063534,-0.8613138686131387,1,-2.0,5,-9,0.8
3930173,771,941,France,Netherlands,2024-06-21,UEFA Euro,draw,-0.22938085446652934,0.260805860805862,-0.17012227538543354,0.4347826086956522,-1.13840830449827,1.2371134020618553,-0.012749003984063534,0.27640408681458206,-0.012749003984063534,0.8613138686131387,0,2.0,5,9,0.8
3930174,909,780,Turkey,Portugal,2024-06-22,UEFA Euro,loss,-0.8873657756454192,0.07032967032967041,-0.7825624667729936,-1.3634782608695655,-2.020761245674741,-0.6391752577319589,-0.3442231075697203,-1.117949338008585,-0.3442231075697203,-2.281543274244004,1,-6.0,5,-10,0.8
3930174,780,909,Portugal,Turkey,2024-06-22,UEFA Euro,win,0.8873657756454192,-0.07032967032967041,0.7825624667729936,1.3634782608695655,2.020761245674741,0.6391752577319589,0.3442231075697203,1.117949338008585,0.3442231075697203,2.281543274244004,0,6.0,5,10,0.8
3930175,782,905,Belgium,Romania,2024-06-22,UEFA Euro,win,1.4969156956819738,-0.3545787545787545,0.046783625730994705,0.7860869565217393,0.8858131487889274,0.5195876288659791,1.8788844621513914,1.0521733873405477,1.8788844621513914,-1.3034410844629825,1,1.0,6,15,0.8
3930175,905,782,Romania,Belgium,2024-06-22,UEFA Euro,loss,-1.4969156956819738,0.3545787545787545,-0.046783625730994705,-0.7860869565217393,-0.8858131487889274,-0.5195876288659791,-1.8788844621513914,-1.0521733873405477,-1.8788844621513914,1.3034410844629825,0,-1.0,9,-15,0.8
3930176,773,770,Switzerland,Germany,2024-06-23,UEFA Euro,draw,-1.2519990861320538,1.128205128205128,-0.4380648591174914,-0.31999999999999984,-3.3748558246828138,-0.6639175257731955,-0.6820717131474099,-2.1522277975938575,-0.6820717131474099,0.36704900938477597,1,-3.0,4,3,0.8
3930176,770,773,Germany,Switzerland,2024-06-23,UEFA Euro,draw,1.2519990861320538,-1.128205128205128,0.4380648591174914,0.31999999999999984,3.3748558246828138,0.6639175257731955,0.6820717131474099,2.1522277975938575,0.6820717131474099,-0.36704900938477597,0,3.0,1,-3,0.8
3930177,942,916,Scotland,Hungary,2024-06-23,UEFA Euro,loss,0.747543979894905,-1.1194139194139197,0.4189261031366295,-0.04173913043478261,-0.40253748558246827,-0.6474226804123712,0.21832669322709214,0.5603046974185357,0.21832669322709214,-0.9509906152241918,1,0.0,15,0,0.8
3930177,916,942,Hungary,Scotland,2024-06-23,UEFA Euro,win,-0.747543979894905,1.1194139194139197,-0.4189261031366295,0.04173913043478261,0.40253748558246827,0.6474226804123712,-0.21832669322709214,-0.5603046974185357,-0.21832669322709214,0.9509906152241918,0,0.0,15,0,0.8
3930178,785,914,Croatia,Italy,2024-06-24,UEFA Euro,draw,0.017363490975553786,-0.8205128205128198,-0.07655502392344488,0.23304347826086946,-1.599769319492503,0.6061855670103087,-0.5864541832669329,-0.5581282872861377,-0.5864541832669329,-0.5338894681960376,1,-3.0,5,10,0.8
